"cSeason","PlayerName","Age","Pos","AffAbbName","avg_rank"
"2024","Cooper Ingle",21,"c","CLE",144.69
"2024","Jose Pirela",17,"cf","CLE",144.76
"2024","Tirso Ornelas",23,"rf","SDP",144.83
"2024","Joey Cantillo",23,"P","CLE",144.976666666667
"2024","Henry Baez",20,"P","SDP",145.843333333333
"2024","Dalton Rogers",22,"P","BOS",145.93
"2024","River Town",23,"rf","KCR",145.95
"2024","Turner Hill",24,"cf","SFG",146.195
"2024","Cole Roederer",23,"cf","CHC",146.58
"2024","Jacob Misiorowski",21,"P","MIL",146.666666666667
"2024","Tim Tawa",24,"cf","ARI",147.035
"2024","Tyler Fitzgerald",25,"ss","SFG",148.96
"2024","Cody Freeman",22,"3b","TEX",149.38
"2024","Victor Lizarraga",19,"P","SDP",149.526666666667
"2024","Jose Monzon",17,"ss","TBR",149.695
"2024","Peyton Wilson",23,"2b","KCR",149.765
"2024","Angel Del Rosario",20,"2b","TOR",149.8
"2024","Gabriel Lara",17,"cf","NYY",149.94
"2024","Brice Matthews",21,"ss","HOU",150.08
"2024","Dillon Dingler",24,"c","DET",150.675
"2024","Tobias Myers",24,"P","MIL",150.74
"2024","Chase Lee",24,"P","TEX",150.913333333333
"2024","Sean Hunley",23,"P","TBR",150.956666666667
"2024","David Hamilton",25,"ss","BOS",151.305
"2024","Ronald Rosario",20,"c","BOS",151.62
"2024","Leandro Lopez",21,"P","TEX",151.693333333333
"2024","Adam Mazur",22,"P","SDP",151.866666666667
"2024","Ricardo Rosario",20,"cf","PHI",152.145
"2024","Saul Garcia",20,"P","NYM",152.516666666667
"2024","Kevin Parada",21,"c","NYM",153.72
"2024","Ben Peoples",22,"P","TBR",154.9
"2024","Grant Gambrell",25,"P","BOS",155.203333333333
"2024","Nick Morabito",20,"cf","NYM",155.365
"2024","Patrick Monteverde",25,"P","MIA",155.506666666667
"2024","Tyler Guilfoil",23,"P","HOU",155.896666666667
"2024","Colton Ledbetter",21,"cf","TBR",156.31
"2024","Christopher Familia",23,"lf","NYY",156.38
"2024","Jordyn Adams",23,"cf","LAA",156.59
"2024","Jake Gelof",21,"3b","LAD",157.115
"2024","Patrick Winkel",23,"c","MIN",157.255
"2024","Tyler Woessner",23,"P","MIL",157.456666666667
"2024","Wes Clarke",23,"1b","MIL",157.5
"2024","Manuel Pena",19,"2b","ARI",157.78
"2024","Emaarion Boyd",19,"lf","PHI",157.85
"2024","Tyler Whitaker",20,"rf","HOU",157.955
"2024","Esteban Gonzalez",20,"cf","CLE",157.99
"2024","Spencer Horwitz",25,"1b","TOR",158.095
"2024","Emiliano Teodo",22,"P","TEX",158.106666666667
"2024","Angel Perez",17,"c","PIT",158.13
"2024","Jhancarlos Lara",20,"P","ATL",158.15
"2024","Juan Guerrero",21,"dh","COL",158.305
"2024","Luis Suisbel",20,"3b","SEA",158.41
"2024","Brent Headrick",25,"P","MIN",158.496666666667
"2024","Neyfy Castillo",22,"rf","ARI",159.39
"2024","Ivan Melendez",23,"1b","ARI",159.95
"2024","Frank Mozzicato",20,"P","KCR",160.056666666667
"2024","Clayton Campbell",19,"1b","DET",160.37
"2024","William Bergolla",18,"2b","PHI",160.755
"2024","Seth Stephenson",22,"cf","DET",160.93
"2024","Justin Lange",21,"P","NYY",161.183333333333
"2024","Edgar Portes",20,"P","BAL",161.833333333333
"2024","Dameury Pena",17,"2b","MIN",162.085
"2024","Cooper Kinney",20,"2b","TBR",162.4
"2024","Garrett Stallings",25,"P","BAL",162.483333333333
"2024","Kendall George",18,"cf","LAD",162.82
"2024","Jose Ramos",22,"cf","LAD",163.275
"2024","Steward Berroa",24,"cf","TOR",163.345
"2024","Colin Barber",22,"lf","HOU",163.765
"2024","Gavin Cross",22,"cf","KCR",164.08
"2024","Austin Wells",23,"c","NYY",164.395
"2024","Franny Cobos",22,"P","HOU",164.433333333333
"2024","Austin Charles",19,"ss","KCR",164.675
"2024","Erick Torres",18,"cf","KCR",164.92
"2024","Milo Rushford",19,"cf","KCR",165.305
"2024","Adrian Placencia",20,"2b","LAA",165.34
"2024","Wilderd Patiño",21,"cf","ARI",165.375
"2024","Gage Workman",23,"ss","DET",165.865
"2024","Maick Collado",20,"1b","CLE",165.9
"2024","Tristan Peters",23,"lf","TBR",166.285
"2024","Manuel Beltre",19,"ss","TOR",166.845
"2024","Jonathan Cannon",22,"P","CHW",166.99
"2024","Yorlin Calderon",21,"P","NYY",167.38
"2024","Jamari Baylor",22,"dh","COL",167.405
"2024","Denzer Guzman",19,"ss","LAA",167.44
"2024","Luis Rodriguez",20,"cf","LAD",167.51
"2024","Yordany De Los Santos",18,"ss","PIT",167.51
"2024","Mac Horvath",21,"3b","BAL",167.685
"2024","Mike Boeve",21,"2b","MIL",167.79
"2024","Sammy Hernandez",19,"c","STL",168.42
"2024","Dustin Harris",23,"1b","TEX",168.805
"2024","Asbel Gonzalez",17,"cf","KCR",169.05
"2024","Hayden Seig",24,"P","LAA",169.07
"2024","Deivy Cruz",19,"P","BAL",169.113333333333
"2024","Alika Williams",24,"ss","PIT",169.785
"2024","Hunter Dobbins",23,"P","BOS",170.066666666667
"2024","Willy Vasquez",21,"3b","TBR",170.24
"2024","Juan Benjamin",20,"2b","CLE",170.45
"2024","Brayan Hernández",21,"c","BAL",170.485
"2024","Willy Montero",18,"cf","NYY",170.52
"2024","Chandler Champlain",23,"P","KCR",170.76
"2024","Justin Jarvis",23,"P","NYM",170.846666666667
"2024","Justice Thompson",22,"cf","CIN",170.905
"2024","Jean Cabrera",21,"P","PHI",171.366666666667
"2024","Braylin Tavera",18,"cf","BAL",171.5
"2024","Tyler Tolve",22,"c","ATL",171.57
"2024","Nate Furman",21,"2b","CLE",171.64
"2024","Ian Bedell",23,"P","STL",171.713333333333
"2024","Will Wagner",24,"2b","HOU",172.06
"2024","Romeo Sanabria",21,"1b","SDP",172.13
"2024","Jake Bennett",22,"P","WSN",172.753333333333
"2024","Haydn McGeary",23,"1b","CHC",173.39
"2024","Cameron Weston",22,"P","BAL",173.576666666667
"2024","Caden Dana",19,"P","LAA",173.836666666667
"2024","Brady Basso",25,"P","OAK",174.183333333333
"2024","Anibal Salas",17,"cf","DET",174.265
"2024","Leandro Pineda",21,"rf","PHI",174.475
"2024","Jenrry Gonzalez",22,"P","LAA",174.53
"2024","Jalen Vasquez",21,"ss","BAL",174.685
"2024","Angel Diaz",19,"c","LAD",175.875
"2024","Joel Hurtado",22,"P","LAA",176.003333333333
"2024","Rowdey Jordan",24,"cf","NYM",176.26
"2024","Natanael Yuten",18,"rf","BOS",176.435
"2024","Jair Camargo",23,"c","MIN",177.065
"2024","Garret Guillemette",21,"c","HOU",177.345
"2024","Austin Krob",23,"P","SDP",177.78
"2024","Dominic Fletcher",25,"cf","ARI",178.675
"2024","Lonnie White Jr.",20,"cf","PIT",178.745
"2024","Ricky Vanasco",24,"P","LAD",178.863333333333
"2024","Brooks Baldwin",22,"3b","CHW",178.885
"2024","Adonys Perez",19,"P","ARI",179.08
"2024","Wenceel Pérez",23,"2b","DET",179.2
"2024","Carlos Virahonda",17,"c","ARI",179.2
"2024","Nick Loftin",24,"3b","KCR",179.375
"2024","Ruben Santana",18,"3b","ARI",179.62
"2024","Matt Sauer",24,"P","NYY",179.946666666667
"2024","Matthew Thompson",22,"P","CHW",180.076666666667
"2024","Símon Muzziotti",24,"cf","PHI",180.11
"2024","Brennan Milone",22,"2b","OAK",180.425
"2024","Chandler Simpson",22,"lf","TBR",181.02
"2024","Walking Cabrera",22,"rf","SEA",181.125
"2024","David McCabe",23,"3b","ATL",181.125
"2024","Jack O'Loughlin",23,"P","DET",181.506666666667
"2024","Nicholas Regalado",21,"P","KCR",181.506666666667
"2024","Gian Zapata",17,"cf","ARI",181.615
"2024","Jose Corniell",20,"P","TEX",181.766666666667
"2024","Nasim Nuñez",22,"ss","MIA",182.105
"2024","Alex Speas",25,"P","TEX",182.113333333333
"2024","Colby Thomas",22,"rf","OAK",182.175
"2024","Buddy Kennedy",24,"3b","ARI",182.28
"2024","Blake Hunt",24,"c","TBR",182.35
"2024","Ronan Kopp",20,"P","LAD",182.373333333333
"2024","Lisbel Diaz",17,"cf","SFG",182.525
"2024","Michael Arias",21,"P","CHC",182.72
"2024","Brando Mayea",17,"cf","NYY",182.735
"2024","Cody Milligan",24,"2b","ATL",183.645
"2024","Adrian Gil",17,"1b","CHW",183.645
"2024","Michael Morales",20,"P","SEA",183.716666666667
"2024","Alexis Hernandez",20,"1b","BOS",184.1
"2024","Doug Nikhazy",23,"P","CLE",184.193333333333
"2024","Nathan Church",22,"lf","STL",184.24
"2024","John McMillon",25,"P","KCR",184.453333333333
"2024","Spencer Arrighetti",23,"P","HOU",184.496666666667
"2024","Luarbert Arias",22,"P","MIA",184.583333333333
"2024","Keaton Winn",25,"P","SFG",184.973333333333
"2024","Chih-Jung Liu",24,"P","BOS",185.016666666667
"2024","Luis Durango",20,"cf","CLE",185.08
"2024","Collin Lowe",24,"P","MIA",185.146666666667
"2024","Manuel Castro",21,"P","SDP",186.36
"2024","Blayne Enlow",24,"P","MIN",186.75
"2024","Keyber Rodriguez",22,"ss","TEX",186.76
"2024","Zach Messinger",23,"P","NYY",186.88
"2024","Daniel Mateo",21,"cf","TEX",187.145
"2024","Tyler Phillips",25,"P","PHI",187.27
"2024","Ronny Simon",23,"2b","TBR",187.705
"2024","Gregory Barrios",19,"ss","MIL",187.845
"2024","Donovan Antonia",19,"lf","CIN",187.915
"2024","Odalys Peguero",20,"2b","TBR",187.95
"2024","Jesus Chirinos",21,"1b","MIL",188.16
"2024","Jacob Burke",22,"cf","CHW",188.51
"2024","A.J. Blubaugh",22,"P","HOU",188.526666666667
"2024","Zac Veen",21,"rf","COL",188.615
"2024","William Lugo",21,"ss","NYM",188.65
"2024","Alan Rangel",25,"P","ATL",189.653333333333
"2024","Josh Hood",22,"3b","SEA",189.665
"2024","Ryan Cardona",23,"P","CIN",189.826666666667
"2024","Julio Robaina",22,"P","HOU",190.563333333333
"2024","Jonah Cox",21,"cf","OAK",190.61
"2024","Tanner Murray",23,"2b","TBR",190.75
"2024","Jose Acuna",20,"P","CIN",191.516666666667
"2024","Alex Binelas",23,"3b","BOS",191.835
"2024","Yorberto Mejicano",22,"c","BOS",192.185
"2024","Jedixson Paez",19,"P","BOS",192.556666666667
"2024","C.J. Culpepper",21,"P","MIN",192.946666666667
"2024","Pat Gallagher",23,"P","TOR",192.946666666667
"2024","Osleivis Basabe",22,"2b","TBR",193.06
"2024","Luis Verdugo",22,"3b","CHC",193.27
"2024","Cory Lewis",22,"P","MIN",193.38
"2024","Christian Romero",20,"P","LAD",193.596666666667
"2024","Braxton Fulford",24,"c","COL",194.04
"2024","Jordy Vargas",19,"P","COL",194.073333333333
"2024","Daniel Vazquez",19,"ss","KCR",194.11
"2024","César Prieto",24,"2b","BAL",194.74
"2024","Josh Rivera",22,"ss","CHC",195.58
"2024","Peter Heubeck",20,"P","LAD",195.676666666667
"2024","Leo Rivas",25,"ss","SEA",195.93
"2024","Michael Dominguez",22,"P","TOR",196.11
"2024","T.J. Rumfield",23,"1b","NYY",196.805
"2024","Noah Cameron",23,"P","KCR",197.106666666667
"2024","Jeral Toledo",20,"ss","PIT",197.645
"2024","Alerick Soularie",23,"2b","MIN",198.555
"2024","JoJo Blackmon",20,"cf","TEX",198.66
"2024","Patricio Aquino",20,"P","MIL",198.71
"2024","Marcus Brown",21,"ss","WSN",198.765
"2024","Ahbram Liendo",19,"2b","BOS",198.8
"2024","Juan Corniel",20,"ss","ARI",198.905
"2024","Riley Martin",25,"P","CHC",199.273333333333
"2024","Jacob Watters",22,"P","OAK",199.316666666667
"2024","Yeison Morrobel",19,"cf","TEX",199.5
"2024","Caleb Durbin",23,"2b","NYY",199.71
"2024","Simeon Woods Richardson",22,"P","MIN",199.88
"2024","Zach Kokoska",24,"lf","COL",200.06
"2024","Eliezer Alfonzo",23,"c","DET",200.41
"2024","Jancel Villarroel",18,"c","HOU",200.62
"2024","Joshua Liranzo",16,"3b","BAL",201.705
"2024","David Calabrese",20,"cf","LAA",201.81
"2024","Tyler Thornton",22,"P","CLE",202.003333333333
"2024","Joseph Montalvo",21,"P","TEX",203.216666666667
"2024","Gerelmi Maldonado",19,"P","SFG",203.303333333333
"2024","Max Rajcic",21,"P","STL",203.303333333333
"2024","Felix Morrobel",17,"ss","LAA",203.42
"2024","Ethan Wilson",23,"lf","PHI",203.7
"2024","Benjamin Cowles",23,"2b","NYY",203.84
"2024","Bryan Lavastida",24,"c","CLE",204.155
"2024","Jesus Hernandez",19,"ss","MIA",204.26
"2024","Carlos Gutierrez",18,"cf","SFG",204.575
"2024","Cole Fontenelle",21,"3b","LAA",204.645
"2024","Miguel Rodríguez",17,"c","BAL",204.855
"2024","Cam Fisher",22,"rf","HOU",204.855
"2024","Stanley Consuegra",22,"rf","NYM",204.925
"2024","Carlos Pena",24,"P","DET",205.253333333333
"2024","Andrew Pinckney",22,"rf","WSN",205.695
"2024","Ethan Hankins",23,"P","CLE",206.25
"2024","Johnny Ascanio",19,"2b","CIN",206.395
"2024","Javier Francisco",20,"1b","SFG",206.605
"2024","Kevin Made",20,"ss","CHC",206.745
"2024","Felipe De La Cruz",22,"P","NYM",206.813333333333
"2024","Luis Encarnacion",20,"1b","HOU",206.815
"2024","Francisco Pérez",25,"P","OAK",206.856666666667
"2024","Brody McCullough",23,"P","CHC",206.943333333333
"2024","Cooper Bowman",23,"2b","OAK",207.165
"2024","Jay Allen II",20,"cf","CIN",207.27
"2024","Logan VanWey",24,"P","HOU",207.333333333333
"2024","Starlyn Nunez",17,"2b","BOS",207.725
"2024","Brenan Hanifee",25,"P","DET",208.113333333333
"2024","Railin Tea",16,"2b","TBR",208.32
"2024","Nick Sinacola",23,"P","SFG",208.373333333333
"2024","Austin Martin",24,"ss","MIN",208.425
"2024","Yeycol Soriano",17,"cf","CIN",208.635
"2024","Billy Cook",24,"rf","BAL",208.705
"2024","Jair Casanova",19,"cf","ATL",209.02
"2024","Elijah Green",19,"cf","WSN",209.265
"2024","Noe Toribio",23,"P","PIT",209.716666666667
"2024","Jose Atencio",21,"P","WSN",210.063333333333
"2024","Axel Sanchez",20,"ss","SEA",210.49
"2024","Jefrey De Los Santos",20,"2b","NYM",210.525
"2024","Grant Lavigne",23,"1b","COL",210.56
"2024","Will Simpson",21,"1b","OAK",210.84
"2024","Thomas Gavello",22,"3b","SFG",210.91
"2024","Brailyn Marquez",24,"P","CHC",210.973333333333
"2024","Peyton Williams",22,"1b","TOR",211.085
"2024","Juan Sulbaran",17,"c","TEX",211.75
"2024","Raylin Heredia",19,"rf","PHI",211.785
"2024","Jack Hurley",21,"cf","ARI",212.205
"2024","Alexander Cornielle",21,"P","MIL",212.403333333333
"2024","Adam Hackenberg",23,"c","CHW",212.94
"2024","Keiberg Camacaro",16,"ss","SFG",213.185
"2024","Jesus Fernandez",17,"ss","OAK",213.22
"2024","Mateo Gil",22,"3b","NYM",213.465
"2024","Bryan Gonzalez",21,"dh","BOS",213.57
"2024","Ricardo Balogh",20,"3b","HOU",213.64
"2024","Joe Perez",23,"3b","HOU",213.955
"2024","Matt Osterberg",24,"P","PHI",214.223333333333
"2024","Andruw Musett",17,"c","BOS",214.445
"2024","Lael Lockhart",25,"P","DET",214.83
"2024","Andrew Hoffmann",23,"P","KCR",214.96
"2024","Isaac Pena",19,"3b","MIN",215.25
"2024","Drew Gray",20,"P","CHC",215.263333333333
"2024","Keshawn Ogans",21,"2b","ATL",215.285
"2024","Daniel Lloyd",22,"P","BAL",215.35
"2024","Bryant Betancourt",19,"c","COL",215.39
"2024","José Fermín",24,"2b","STL",215.775
"2024","JT Schwartz",23,"1b","NYM",217.28
"2024","Homer Bush Jr.",21,"cf","SDP",217.63
"2024","Cristian Hernandez",19,"ss","CHC",217.665
"2024","Marvin Alcantara",18,"ss","BOS",217.735
"2024","Chad Patrick",24,"P","OAK",218.166666666667
"2024","Blaze Alexander",24,"ss","ARI",218.19
"2024","Luis Toribio",22,"3b","SFG",218.4
"2024","Phil Clarke",25,"c","TOR",218.47
"2024","Zach Levenson",21,"lf","STL",218.575
"2024","Roni Cabrera",17,"lf","TEX",218.785
"2024","Geraldo Quintero",21,"2b","ATL",218.855
"2024","Darrien Miller",22,"c","MIL",219.17
"2024","Alexander Canario",23,"rf","CHC",219.8
"2024","Andres Valor",17,"cf","MIA",220.22
"2024","Tanner McDougal",20,"P","CHW",220.246666666667
"2024","Willie Joe Garry Jr.",23,"cf","MIN",220.255
"2024","Wilman Diaz",19,"ss","LAD",220.29
"2024","TJ Shook",25,"P","MIL",220.333333333333
"2024","Aaron Palensky",24,"lf","NYY",220.71
"2024","Alexis Hernandez",18,"ss","CHC",220.745
"2024","Andrew Taylor",21,"P","HOU",220.81
"2024","Lamar Sparks",24,"cf","MIL",221.305
"2024","Quincy Scott",20,"rf","TEX",221.305
"2024","Rafael Marchán",24,"c","PHI",221.445
"2024","Mitch Jebb",21,"2b","PIT",221.585
"2024","Kendall Simmons",23,"2b","PHI",221.83
"2024","Fernando Peguero",18,"2b","BAL",222.355
"2024","Gino Groover",21,"3b","ARI",222.425
"2024","Miguel Ullola",21,"P","HOU",222.5
"2024","Jhorvic Abreus",17,"ss","CLE",222.565
"2024","Jake Thompson",25,"lf","MIA",222.845
"2024","Jeisson Rosario",23,"cf","NYY",223.125
"2024","Kyle Nevin",21,"1b","LAD",223.44
"2024","Hector Nieves",19,"2b","HOU",223.79
"2024","Rafael Morel",21,"3b","CHC",223.93
"2024","Jeffrey Wehler",24,"3b","TOR",224.35
"2024","Cole Wilcox",23,"P","TBR",224.363333333333
"2024","Braxton Ashcraft",23,"P","PIT",225.143333333333
"2024","Jared Dickey",21,"lf","KCR",225.33
"2024","Yohendrick Pinango",21,"lf","CHC",225.925
"2024","Canaan Smith-Njigba",24,"lf","PIT",225.96
"2024","Alimber Santa",20,"P","HOU",227.05
"2024","James Gonzalez",22,"P","OAK",227.223333333333
"2024","Matt Rudick",24,"lf","NYM",227.465
"2024","Ethan Murray",23,"ss","MIL",227.57
"2024","Estuar Suero",17,"cf","PIT",228.795
"2024","Christopher Troye",24,"P","BOS",228.956666666667
"2024","Jack Perkins",23,"P","OAK",229.173333333333
"2024","Noah Cardenas",23,"c","MIN",229.25
"2024","Jesus Castillo",19,"2b","PIT",229.32
"2024","Starlyn Caba",17,"ss","PHI",229.565
"2024","George Valera",22,"rf","CLE",229.705
"2024","Jean Walters",21,"2b","ARI",229.88
"2024","Elmer Rodriguez-Cruz",19,"P","BOS",230.473333333333
"2024","Kenedy Corona",23,"rf","HOU",230.475
"2024","Mat Olsen",22,"P","SFG",230.906666666667
"2024","Blake Robertson",22,"1b","TBR",231.455
"2024","Korey Lee",24,"c","HOU",231.77
"2024","Nick Cimillo",23,"c","PIT",231.77
"2024","Angel Mateo",18,"cf","TBR",231.84
"2024","Maddux Bruns",21,"P","LAD",232.206666666667
"2024","Cade Hunter",22,"c","CIN",232.26
"2024","Jack Choate",22,"P","SFG",232.423333333333
"2024","Jorel Ortega",22,"2b","MIN",232.75
"2024","Yunior Garcia",21,"dh","LAD",233.135
"2024","Brayan De Paula",24,"P","HOU",233.16
"2024","Gabriel Martinez",20,"lf","TOR",233.52
"2024","Mason Albright",20,"P","COL",233.853333333333
"2024","Bob Seymour",24,"1b","TBR",234.01
"2024","Wilkin Ramos",22,"P","NYM",234.026666666667
"2024","Will Banfield",23,"c","MIA",234.115
"2024","Samuel Gil",18,"2b","DET",234.29
"2024","Landon Knack",25,"P","LAD",234.893333333333
"2024","Eduardo Oviedo",18,"cf","PIT",235.235
"2024","Douglas Orellana",21,"P","NYM",235.24
"2024","Nick Gonzales",24,"2b","PIT",235.445
"2024","Walbert Urena",19,"P","LAA",235.5
"2024","Jorge Lara",17,"2b","ARI",235.795
"2024","Enrique Jimenez",17,"c","DET",236.32
"2024","Mike Antico",25,"cf","STL",236.355
"2024","Blake Adams",22,"P","COL",236.41
"2024","Junior Tilien",20,"2b","NYM",236.425
"2024","Bryce Jarvis",25,"P","ARI",236.67
"2024","Zach Jacobs",21,"P","CLE",236.93
"2024","Heriberto Hernandez",23,"rf","TBR",236.985
"2024","Maxwell Costes",23,"1b","BAL",236.985
"2024","Abel Bastidas",19,"ss","DET",237.3
"2024","Esmerlyn Valdez",19,"rf","PIT",237.44
"2024","Dylan Tebrake",23,"P","NYM",237.58
"2024","Chase Chaney",23,"P","LAA",237.666666666667
"2024","Luis Reyes",19,"3b","CIN",238.035
"2024","Jean Ramirez",22,"cf","KCR",238.21
"2024","Spencer Packard",25,"lf","SEA",238.665
"2024","Eguy Rosario",23,"2b","SDP",238.77
"2024","Kyle Jones",23,"P","MIN",238.923333333333
"2024","Jefferson Pena",19,"cf","ARI",239.365
"2024","Julio Carreras",23,"ss","COL",239.715
"2024","Shawn Goosenberg",23,"2b","CHW",239.89
"2024","Ryan Anderson",24,"P","NYY",240.266666666667
"2024","Angel Tejada",19,"2b","BAL",240.52
"2024","Jonny Butler",24,"lf","OAK",240.765
"2024","Kevin Villavicencio",19,"2b","NYM",241.71
"2024","Christian Olivo",19,"ss","CHC",241.99
"2024","Bryce Osmond",22,"P","LAA",242
"2024","Trei Cruz",24,"ss","DET",242.025
"2024","Rodolfo Nolasco",21,"rf","PIT",242.165
"2024","Drew Millas",25,"c","WSN",242.27
"2024","Aaron Antonini",24,"c","STL",242.795
"2024","Antoine Kelly",23,"P","TEX",243.17
"2024","Cade Fergus",22,"cf","PHI",243.495
"2024","Dakota Kotowski",23,"rf","PHI",243.6
"2024","Oscar Rayo",21,"P","KCR",243.603333333333
"2024","Tyler Dearden",24,"lf","BOS",243.985
"2024","Jhon Diaz",20,"lf","TBR",243.985
"2024","Andrew Morris",21,"P","MIN",244.036666666667
"2024","Jeferson Morales",24,"c","MIN",244.055
"2024","Pierson Ohl",23,"P","MIN",244.166666666667
"2024","Jesus Baez",18,"ss","NYM",244.195
"2024","Jacob Amaya",24,"ss","MIA",244.23
"2024","Cameron Decker",19,"1b","LAD",244.475
"2024","Taylor Young",24,"2b","LAD",244.79
"2024","Tyler Owens",22,"P","ATL",244.816666666667
"2024","Hogan Windish",24,"2b","SEA",244.895
"2024","Carlos Colmenarez",19,"ss","TBR",244.965
"2024","Lizandro Rodriguez",20,"2b","KCR",245.665
"2024","Jacob Berry",22,"3b","MIA",246.12
"2024","Adriander Mejía",16,"c","BAL",246.785
"2024","Yorman Gomez",20,"P","CLE",246.81
"2024","Rafael Flores",22,"c","NYY",246.82
"2024","Malvin Valdez",19,"cf","CIN",246.855
"2024","Tucker Flint",22,"1b","LAA",246.89
"2024","Jorge Burgos",21,"rf","CLE",247.1
"2024","Ismael Mena",20,"cf","CHC",247.1
"2024","Modeifi Marte",20,"1b","ARI",247.205
"2024","Deury Carrasco",23,"P","HOU",247.33
"2024","Jarrod Cande",23,"P","COL",247.546666666667
"2024","Cooper Hjerpe",22,"P","STL",247.85
"2024","Kyler Fedko",23,"rf","MIN",247.94
"2024","Trenton Wallace",24,"P","TOR",248.023333333333
"2024","Derlin Figueroa",19,"2b","KCR",248.045
"2024","Ryan Cermak",22,"cf","TBR",248.325
"2024","Andy Perez",19,"ss","COL",248.64
"2024","Yordys Valdes",21,"ss","CLE",248.675
"2024","Pedro Ibarguen",16,"2b","MIL",248.85
"2024","Edwin Amparo",18,"ss","BAL",248.955
"2024","Alex Iadisernia",22,"lf","STL",249.41
"2024","Alberto Pacheco",20,"P","COL",249.453333333333
"2024","Chris Campos",22,"P","LAD",250.016666666667
"2024","Yemal Flores",19,"lf","PHI",250.04
"2024","Jose Peroza",23,"3b","NYM",250.565
"2024","Connor McCullough",23,"P","CHW",250.666666666667
"2024","Nick Jones",24,"P","LAA",250.753333333333
"2024","D'Shawn Knowles",22,"cf","LAA",251.02
"2024","Pedro Catuy",17,"cf","ARI",252
"2024","Lazaro Armenteros",24,"lf","OAK",252
